Date Saved,2025/12/04 20:18:06
Spectral Data 611[nm],0.063752070069
Spectral Data 612[nm],0.063282661140
Spectral Data 613[nm],0.062784753740
Spectral Data 614[nm],0.062259271741
Spectral Data 615[nm],0.061709295958
Spectral Data 616[nm],0.061137933284
Spectral Data 617[nm],0.060548026115
Spectral Data 618[nm],0.059939015657
Spectral Data 619[nm],0.059307612479
Spectral Data 620[nm],0.058650430292
Spectral Data 621[nm],0.057964205742
Spectral Data 622[nm],0.057250089943
Spectral Data 623[nm],0.056514982134
Spectral Data 624[nm],0.055766165257
Spectral Data 625[nm],0.055010899901
Spectral Data 626[nm],0.054253295064
Spectral Data 627[nm],0.053490567952
Spectral Data 628[nm],0.052719052881
Spectral Data 629[nm],0.051935080439
Spectral Data 630[nm],0.051136203110
Spectral Data 631[nm],0.050324611366
Spectral Data 632[nm],0.049503576010
Spectral Data 633[nm],0.048676382750
Spectral Data 634[nm],0.047845870256
Spectral Data 635[nm],0.047012332827
Spectral Data 636[nm],0.046174962074
Spectral Data 637[nm],0.045332942158
Spectral Data 638[nm],0.044485520571
Spectral Data 639[nm],0.043632689863
Spectral Data 640[nm],0.042774911970
Spectral Data 641[nm],0.041912633926
Spectral Data 642[nm],0.041046410799
Spectral Data 643[nm],0.040178436786
Spectral Data 644[nm],0.039312347770
Spectral Data 645[nm],0.038451835513
Spectral Data 646[nm],0.037600517273
Spectral Data 647[nm],0.036759320647
Spectral Data 648[nm],0.035925783217
Spectral Data 649[nm],0.035097219050
Spectral Data 650[nm],0.034270960838
Spectral Data 651[nm],0.033445984125
Spectral Data 652[nm],0.032624259591
Spectral Data 653[nm],0.031808096915
Spectral Data 654[nm],0.030999792740
Spectral Data 655[nm],0.030200494453
Spectral Data 656[nm],0.029408175498
Spectral Data 657[nm],0.028620282188
Spectral Data 658[nm],0.027834262699
Spectral Data 659[nm],0.027048198506
Spectral Data 660[nm],0.026262812316
Spectral Data 661[nm],0.025479502976
Spectral Data 662[nm],0.024699669331
Spectral Data 663[nm],0.023925045505
Spectral Data 664[nm],0.023159468547
Spectral Data 665[nm],0.022407598794
Spectral Data 666[nm],0.021674094722
Spectral Data 667[nm],0.020963452756
Spectral Data 668[nm],0.020275963470
Spectral Data 669[nm],0.019609741867
Spectral Data 670[nm],0.018962970003
Spectral Data 671[nm],0.018334612250
Spectral Data 672[nm],0.017728388309
Spectral Data 673[nm],0.017151292413
Spectral Data 674[nm],0.016610510647
Spectral Data 675[nm],0.016112055629
Spectral Data 676[nm],0.015650201589
Spectral Data 677[nm],0.015212479979
Spectral Data 678[nm],0.014786346816
Spectral Data 679[nm],0.014360770583
Spectral Data 680[nm],0.013938372955
Spectral Data 681[nm],0.013528998941
Spectral Data 682[nm],0.013142556883
Spectral Data 683[nm],0.012787759304
Spectral Data 684[nm],0.012463543564
Spectral Data 685[nm],0.012164084241
Spectral Data 686[nm],0.011883526109
Spectral Data 687[nm],0.011616203003
Spectral Data 688[nm],0.011357863434
Spectral Data 689[nm],0.011104887351
Spectral Data 690[nm],0.010853660293
Spectral Data 691[nm],0.010600956157
Spectral Data 692[nm],0.010346175171
Spectral Data 693[nm],0.010089796036
Spectral Data 694[nm],0.009832302108
Spectral Data 695[nm],0.009574316442
Spectral Data 696[nm],0.009317300282
Spectral Data 697[nm],0.009063036181
Spectral Data 698[nm],0.008813307621
Spectral Data 699[nm],0.008569551632
Spectral Data 700[nm],0.008331256919
Spectral Data 701[nm],0.008097241633
Spectral Data 702[nm],0.007866323926
Spectral Data 703[nm],0.007637364324
Spectral Data 704[nm],0.007409411017
Spectral Data 705[nm],0.007181574591
Spectral Data 706[nm],0.006952965632
Spectral Data 707[nm],0.006724017207
Spectral Data 708[nm],0.006501126103
Spectral Data 709[nm],0.006292369682
Spectral Data 710[nm],0.006105825305
Spectral Data 711[nm],0.005946396384
Spectral Data 712[nm],0.005805904977
Spectral Data 713[nm],0.005672801752
Spectral Data 714[nm],0.005535539240
Spectral Data 715[nm],0.005384660792
Spectral Data 716[nm],0.005218594801
Spectral Data 717[nm],0.005037624855
Spectral Data 718[nm],0.004842035007
Spectral Data 719[nm],0.004633186851
Spectral Data 720[nm],0.004416154698
Spectral Data 721[nm],0.004196810536
Spectral Data 722[nm],0.003981028218
Spectral Data 723[nm],0.003776176600
Spectral Data 724[nm],0.003594346112
Spectral Data 725[nm],0.003448553383
Spectral Data 726[nm],0.003351805732
Spectral Data 727[nm],0.003308333224
Spectral Data 728[nm],0.003297036048
Spectral Data 729[nm],0.003292270936
Spectral Data 730[nm],0.003268409055
Spectral Data 731[nm],0.003207203699
Spectral Data 732[nm],0.003109939862
Spectral Data 733[nm],0.002981096040
Spectral Data 734[nm],0.002825158881
Spectral Data 735[nm],0.002649507951
Spectral Data 736[nm],0.002468544524
Spectral Data 737[nm],0.002297715517
Spectral Data 738[nm],0.002152426401
Spectral Data 739[nm],0.002039258601
Spectral Data 740[nm],0.001945107710
Spectral Data 741[nm],0.001854205853
Spectral Data 742[nm],0.001750847790
Spectral Data 743[nm],0.001628673519
Spectral Data 744[nm],0.001500502112
Spectral Data 745[nm],0.001381507493
Spectral Data 746[nm],0.001286808169
Spectral Data 747[nm],0.001225440647
Spectral Data 748[nm],0.001194949378
Spectral Data 749[nm],0.001191602321
Spectral Data 750[nm],0.001211595023
Spectral Data 751[nm],0.001245099935
Spectral Data 752[nm],0.001271799672
Spectral Data 753[nm],0.001270324457
Spectral Data 754[nm],0.001219516271
Spectral Data 755[nm],0.001112240017
Spectral Data 756[nm],0.000963885861
Spectral Data 757[nm],0.000791876693
Spectral Data 758[nm],0.000613805722
Spectral Data 759[nm],0.000456334819
Spectral Data 760[nm],0.000359570433
Spectral Data 761[nm],0.000364708423
Spectral Data 762[nm],0.000511622580
Spectral Data 763[nm],0.000782122952
Spectral Data 764[nm],0.001078508329
Spectral Data 765[nm],0.001297333860
Spectral Data 766[nm],0.001337295049
Spectral Data 767[nm],0.001175578800
Spectral Data 768[nm],0.000888695475
Spectral Data 769[nm],0.000559535692
Spectral Data 770[nm],0.000269690587
Spectral Data 771[nm],0.000060423161
Spectral Data 772[nm],0.000000000000
Spectral Data 773[nm],0.000000000000
Spectral Data 774[nm],0.000000000000
Spectral Data 775[nm],0.000000000000
Spectral Data 776[nm],0.000000000000
Spectral Data 777[nm],0.000050857008
Spectral Data 778[nm],0.000159273332
Spectral Data 779[nm],0.000265150069
Spectral Data 780[nm],0.000350732444

TM-30 Color Vector Graphic,Reference Illuminant x,Reference Illuminant y,Measured Illuminant x,Measured Illuminant y
bin1,0.9713987,0.2374547,0.8286377,0.2127689
bin2,0.7897884,0.6133794,0.666048,0.6169727
bin3,0.5493089,0.8356194,0.4280709,0.8583435
bin4,0.1423493,0.9898165,0.07349985,0.98884
bin5,-0.1779455,0.9840403,-0.2071797,0.9564063
bin6,-0.5820808,0.813131,-0.555973,0.8239074
bin7,-0.8404536,0.5418835,-0.7531011,0.5306225
bin8,-0.9561529,0.2928679,-0.8863143,0.2734455
bin9,-0.9869407,-0.1610839,-0.8862675,-0.2200656
bin10,-0.837047,-0.5471309,-0.6847976,-0.6450367
bin11,-0.5707896,-0.8210964,-0.4451564,-0.9188939
bin12,-0.306042,-0.952018,-0.2785748,-1.037426
bin13,0.1387426,-0.9903285,0.08896485,-1.043324
bin14,0.4942224,-0.8693355,0.3918616,-1.003314
bin15,0.8413599,-0.5404752,0.721898,-0.6526399
bin16,0.9835716,-0.180518,0.8707091,-0.2824735
